run_id,gamma,beta,alpha,s0,P0,avg_consumer_surplus,most_common_strategy_consumer_surplus,avg_producer_surplus,most_common_strategy_producer_surplus,avg_total_welfare,most_common_strategy_total_welfare
182,0.001,0.3,1.1,0.11,17.582290035975543,-43.554,6-Tier vs 6-Tier,29.79,6-Tier vs 6-Tier,-14.419999999999998,6-Tier vs 6-Tier
183,0.001,0.3,1.1,0.14,15.81133371956468,-38.675,6-Tier vs 6-Tier,24.182,4-Tier vs 4-Tier,-15.789999999999996,4-Tier vs 4-Tier
184,0.001,0.3,1.1,0.17,14.665420808945887,-35.712,4-Tier vs 4-Tier,19.03,4-Tier vs 4-Tier,-16.68,4-Tier vs 4-Tier
185,0.001,0.3,1.1,0.2,13.863281771512732,-33.541000000000004,4-Tier vs 4-Tier,16.232,4-Tier vs 4-Tier,-17.3,4-Tier vs 4-Tier
186,0.001,0.3,1.1,0.23,13.27039639601866,-31.917,4-Tier vs 4-Tier,14.97,6-Tier vs 6-Tier,-17.76,6-Tier vs 6-Tier
187,0.001,0.3,1.1,0.26,12.814330722561683,-30.654000000000003,4-Tier vs 4-Tier,12.64,4-Tier vs 4-Tier,-18.11,4-Tier vs 4-Tier
188,0.001,0.3,1.1,0.29,12.452623464302702,-29.657,4-Tier vs 4-Tier,16.2,Flat vs Flat,-18.39,Flat vs Flat
189,0.001,0.3,1.1,0.32,12.158736316967278,-28.839,4-Tier vs 4-Tier,11.64,5-Tier vs 5-Tier,-18.62,5-Tier vs 5-Tier
190,0.001,0.3,1.1,0.35,11.915229823460786,-28.162,4-Tier vs 4-Tier,14.419999999999998,Flat vs Flat,-18.81,Flat vs Flat
191,0.001,0.3,1.1,0.38,11.710171723665844,-27.590000000000003,4-Tier vs 4-Tier,11.672,Flat vs Flat,-18.97,Flat vs Flat
192,0.001,0.3,1.1,0.41,11.535122126279918,-27.106,4-Tier vs 4-Tier,13.12,Flat vs Flat,-19.1,Flat vs Flat
193,0.001,0.3,1.1,0.44,11.383942928537529,-26.721,2-Tier vs 2-Tier,10.296,Flat vs Flat,-19.22,Flat vs Flat
194,0.001,0.3,1.1,0.47,11.252063202847356,-26.377,2-Tier vs 2-Tier,7.237999999999999,2-Tier vs 2-Tier,-19.32,2-Tier vs 2-Tier
195,0.001,0.3,1.1,0.5,11.136009044240009,-26.061,2-Tier vs 2-Tier,11.76,Flat vs Flat,-19.41,Flat vs Flat
196,0.001,0.3,1.1,0.53,11.03309309226745,-25.782,2-Tier vs 2-Tier,6.548,2-Tier vs 2-Tier,-19.49,2-Tier vs 2-Tier
197,0.001,0.3,1.1,0.56,10.941203849434812,-25.529,2-Tier vs 2-Tier,6.040000000000001,2-Tier vs 2-Tier,-19.56,2-Tier vs 2-Tier
198,0.001,0.3,1.1,0.59,10.858659275364817,-25.303,2-Tier vs 2-Tier,5.814,2-Tier vs 2-Tier,-19.63,2-Tier vs 2-Tier
199,0.001,0.3,1.1,0.62,10.784102885882236,-25.1,2-Tier vs 2-Tier,5.5,2-Tier vs 2-Tier,-19.68,2-Tier vs 2-Tier
200,0.001,0.3,1.1,0.65,10.716428624659589,-24.917,2-Tier vs 2-Tier,10.32,Flat vs Flat,-19.74,Flat vs Flat
201,0.001,0.3,1.1,0.68,10.654725621780113,-24.744,2-Tier vs 2-Tier,5.166,2-Tier vs 2-Tier,-19.78,2-Tier vs 2-Tier
202,0.001,0.3,1.1,0.71,10.598236957172144,-24.591,2-Tier vs 2-Tier,8.129999999999999,Flat vs Flat,-19.83,Flat vs Flat
203,0.001,0.3,1.1,0.74,10.546328454559417,-24.448,2-Tier vs 2-Tier,5.808,7-Tier vs 7-Tier,-19.87,7-Tier vs 7-Tier
204,0.001,0.3,1.1,0.77,10.498464770332095,-24.315,2-Tier vs 2-Tier,7.778,Flat vs Flat,-19.91,Flat vs Flat
205,0.001,0.3,1.1,0.8,10.454190862421823,-24.195,2-Tier vs 2-Tier,9.4,Flat vs Flat,-19.94,Flat vs Flat
206,0.001,0.3,1.1,0.83,10.413117477974946,-24.082,2-Tier vs 2-Tier,7.228,Flat vs Flat,-19.97,Flat vs Flat
207,0.001,0.3,1.1,0.86,10.37490967848948,-23.979,2-Tier vs 2-Tier,9.12,Flat vs Flat,-20.0,Flat vs Flat
208,0.001,0.3,1.1,0.89,10.339277685710895,-23.879,2-Tier vs 2-Tier,9.0,Flat vs Flat,-20.03,Flat vs Flat
209,0.001,0.3,1.1,1.0,10.226918135149097,-23.572,2-Tier vs 2-Tier,8.6,Flat vs Flat,-20.12,Flat vs Flat
210,0.001,0.3,1.27,0.05,25.06585872212118,-53.737,2-Tier vs 2-Tier,53.548,3-Tier vs 3-Tier,-5.47,3-Tier vs 3-Tier
211,0.001,0.3,1.27,0.08,19.160346911097555,-38.464,2-Tier vs 2-Tier,32.604,6-Tier vs 6-Tier,-10.79,6-Tier vs 6-Tier
212,0.001,0.3,1.27,0.11,16.476023360632276,-37.792,6-Tier vs 6-Tier,25.72,Flat vs Flat,-13.2,Flat vs Flat
213,0.001,0.3,1.27,0.14,14.942124188937829,-33.958,6-Tier vs 6-Tier,20.31,Flat vs Flat,-14.580000000000002,Flat vs Flat
214,0.001,0.3,1.27,0.17,13.94960119548848,-31.503,6-Tier vs 6-Tier,16.128,4-Tier vs 4-Tier,-15.48,4-Tier vs 4-Tier
215,0.001,0.3,1.27,0.2,13.254835100073937,-29.807,6-Tier vs 6-Tier,14.012,6-Tier vs 6-Tier,-16.1,6-Tier vs 6-Tier
216,0.001,0.3,1.27,0.23,12.74131233389797,-28.303,6-Tier vs 6-Tier,14.1,Flat vs Flat,-16.56,Flat vs Flat
217,0.001,0.3,1.27,0.26,12.34629482145492,-27.373,6-Tier vs 6-Tier,12.28,Flat vs Flat,-16.92,Flat vs Flat
218,0.001,0.3,1.27,0.29,12.03300507020698,-26.630000000000003,6-Tier vs 6-Tier,13.18,Flat vs Flat,-17.2,Flat vs Flat
219,0.001,0.3,1.27,0.32,11.778457147318033,-26.019,6-Tier vs 6-Tier,12.5,Flat vs Flat,-17.43,Flat vs Flat
220,0.001,0.3,1.27,0.35,11.567546011210045,-25.495,4-Tier vs 4-Tier,11.92,Flat vs Flat,-17.62,Flat vs Flat
221,0.001,0.3,1.27,0.38,11.389936633434898,-25.04,4-Tier vs 4-Tier,11.42,Flat vs Flat,-17.78,Flat vs Flat
222,0.001,0.3,1.27,0.41,11.23831887191953,-24.664,4-Tier vs 4-Tier,10.574000000000002,Flat vs Flat,-17.92,Flat vs Flat
223,0.001,0.3,1.27,0.44,11.107376259701711,-24.334,4-Tier vs 4-Tier,10.6,Flat vs Flat,-18.04,Flat vs Flat
224,0.001,0.3,1.27,0.47,10.993149725639356,-24.102,4-Tier vs 4-Tier,10.26,Flat vs Flat,-18.14,Flat vs Flat
225,0.001,0.3,1.27,0.5,10.892630375664488,-23.848,4-Tier vs 4-Tier,6.369999999999999,5-Tier vs 5-Tier,-18.23,5-Tier vs 5-Tier
226,0.001,0.3,1.27,0.53,10.803490574743376,-23.625,4-Tier vs 4-Tier,5.8,5-Tier vs 5-Tier,-18.31,5-Tier vs 5-Tier
227,0.001,0.3,1.27,0.56,10.7239014667781,-23.424,4-Tier vs 4-Tier,5.832,6-Tier vs 6-Tier,-18.38,6-Tier vs 6-Tier
228,0.001,0.3,1.27,0.59,10.65240616640251,-23.243,4-Tier vs 4-Tier,9.26,Flat vs Flat,-18.44,Flat vs Flat
229,0.001,0.3,1.27,0.62,10.587829766063267,-23.074,4-Tier vs 4-Tier,9.06,Flat vs Flat,-18.5,Flat vs Flat
230,0.001,0.3,1.27,0.65,10.52921426421688,-22.928,4-Tier vs 4-Tier,6.564,Flat vs Flat,-18.56,Flat vs Flat
231,0.001,0.3,1.27,0.68,10.47577071841576,-22.791,4-Tier vs 4-Tier,6.523999999999999,5-Tier vs 5-Tier,-18.6,5-Tier vs 5-Tier
232,0.001,0.3,1.27,0.71,10.426843528597836,-22.665,4-Tier vs 4-Tier,4.754,6-Tier vs 6-Tier,-18.65,6-Tier vs 6-Tier
233,0.001,0.3,1.27,0.74,10.381883408224606,-22.553,4-Tier vs 4-Tier,4.644,5-Tier vs 5-Tier,-18.69,5-Tier vs 5-Tier
234,0.001,0.3,1.27,0.77,10.340426673854488,-22.444,4-Tier vs 4-Tier,6.476000000000001,Flat vs Flat,-18.73,Flat vs Flat
235,0.001,0.3,1.27,0.8,10.302079194562126,-22.346,4-Tier vs 4-Tier,7.068,Flat vs Flat,-18.76,Flat vs Flat
236,0.001,0.3,1.27,0.83,10.26650382220656,-22.254,4-Tier vs 4-Tier,7.606,Flat vs Flat,-18.79,Flat vs Flat
237,0.001,0.3,1.27,0.86,10.233410452573478,-22.172,4-Tier vs 4-Tier,3.898,8-Tier vs 8-Tier,-18.82,8-Tier vs 8-Tier
238,0.001,0.3,1.27,0.89,10.202548096623524,-22.09,4-Tier vs 4-Tier,4.5,5-Tier vs 5-Tier,-18.85,5-Tier vs 5-Tier
239,0.001,0.3,1.27,1.0,10.105228800861338,-21.839,4-Tier vs 4-Tier,7.56,Flat vs Flat,-18.94,Flat vs Flat
240,0.001,0.3,1.43,0.05,23.30384121207217,-46.409000000000006,2-Tier vs 2-Tier,41.888,2-Tier vs 2-Tier,-4.52,2-Tier vs 2-Tier
241,0.001,0.3,1.43,0.08,18.05908596731693,-36.369,3-Tier vs 3-Tier,30.940000000000005,Flat vs Flat,-9.81,Flat vs Flat
242,0.001,0.3,1.43,0.11,15.67510631061,-32.306,3-Tier vs 3-Tier,22.48,6-Tier vs 6-Tier,-12.22,6-Tier vs 6-Tier
243,0.001,0.3,1.43,0.14,14.312832221063182,-30.276,6-Tier vs 6-Tier,16.818,6-Tier vs 6-Tier,-13.59,6-Tier vs 6-Tier
244,0.001,0.3,1.43,0.17,13.43136075135642,-28.177,6-Tier vs 6-Tier,14.822,Flat vs Flat,-14.48,Flat vs Flat
245,0.001,0.3,1.43,0.2,12.814330722561683,-26.745,6-Tier vs 6-Tier,11.82,6-Tier vs 6-Tier,-15.1,6-Tier vs 6-Tier
246,0.001,0.3,1.43,0.23,12.358265049104707,-25.663,6-Tier vs 6-Tier,11.496,Flat vs Flat,-15.56,Flat vs Flat
247,0.001,0.3,1.43,0.26,12.007445300291646,-24.841,6-Tier vs 6-Tier,8.924,6-Tier vs 6-Tier,-15.919999999999998,6-Tier vs 6-Tier
248,0.001,0.3,1.43,0.29,11.729208947784738,-24.196,6-Tier vs 6-Tier,8.262,4-Tier vs 4-Tier,-16.2,4-Tier vs 4-Tier
249,0.001,0.3,1.43,0.32,11.503141911372872,-23.68,6-Tier vs 6-Tier,8.065999999999999,5-Tier vs 5-Tier,-16.43,5-Tier vs 5-Tier
250,0.001,0.3,1.43,0.35,11.315829224060186,-23.247,6-Tier vs 6-Tier,8.92,Flat vs Flat,-16.61,Flat vs Flat
251,0.001,0.3,1.43,0.38,11.158092224217924,-22.886000000000003,6-Tier vs 6-Tier,7.939999999999999,Flat vs Flat,-16.77,Flat vs Flat
252,0.001,0.3,1.43,0.41,11.02343868776721,-22.58,6-Tier vs 6-Tier,8.2,Flat vs Flat,-16.91,Flat vs Flat
253,0.001,0.3,1.43,0.44,10.907146997196142,-22.357,6-Tier vs 6-Tier,6.682,Flat vs Flat,-17.03,Flat vs Flat
254,0.001,0.3,1.43,0.47,10.805701054357549,-21.869,6-Tier vs 6-Tier,6.932,Flat vs Flat,-17.13,Flat vs Flat
255,0.001,0.3,1.43,0.5,10.716428624659589,-21.675,6-Tier vs 6-Tier,5.944,4-Tier vs 4-Tier,-17.22,4-Tier vs 4-Tier
256,0.001,0.3,1.43,0.53,10.63726250775762,-21.5,6-Tier vs 6-Tier,4.638,5-Tier vs 5-Tier,-17.3,5-Tier vs 5-Tier
257,0.001,0.3,1.43,0.56,10.566578474809438,-21.344,6-Tier vs 6-Tier,4.29,4-Tier vs 4-Tier,-17.37,4-Tier vs 4-Tier
258,0.001,0.3,1.43,0.59,10.503082648601747,-21.202,6-Tier vs 6-Tier,4.346,Flat vs Flat,-17.43,Flat vs Flat
259,0.001,0.3,1.43,0.62,10.445731579768994,-21.08,6-Tier vs 6-Tier,3.712,4-Tier vs 4-Tier,-17.49,4-Tier vs 4-Tier
260,0.001,0.3,1.43,0.65,10.393674455751572,-20.924,6-Tier vs 6-Tier,6.7,Flat vs Flat,-17.55,Flat vs Flat
261,0.001,0.3,1.43,0.68,10.346210607382746,-20.824,6-Tier vs 6-Tier,6.6,Flat vs Flat,-17.59,Flat vs Flat
262,0.001,0.3,1.43,0.71,10.30275778845354,-20.729,6-Tier vs 6-Tier,5.552,Flat vs Flat,-17.64,Flat vs Flat
263,0.001,0.3,1.43,0.74,10.262828171059134,-20.641,6-Tier vs 6-Tier,4.346,7-Tier vs 7-Tier,-17.68,7-Tier vs 7-Tier
264,0.001,0.3,1.43,0.77,10.226009952422732,-20.565,6-Tier vs 6-Tier,4.266,Flat vs Flat,-17.71,Flat vs Flat
265,0.001,0.3,1.43,0.8,10.191953100184062,-20.488,6-Tier vs 6-Tier,6.22,Flat vs Flat,-17.75,Flat vs Flat
266,0.001,0.3,1.43,0.83,10.16035818907108,-20.421,6-Tier vs 6-Tier,5.837999999999999,Flat vs Flat,-17.78,Flat vs Flat
267,0.001,0.3,1.43,0.86,10.130967574082256,-20.355,6-Tier vs 6-Tier,4.376,Flat vs Flat,-17.81,Flat vs Flat
268,0.001,0.3,1.43,0.89,10.103558348867963,-20.297,6-Tier vs 6-Tier,6.0,Flat vs Flat,-17.84,Flat vs Flat
269,0.001,0.3,1.43,1.0,10.017127925358889,-20.111,6-Tier vs 6-Tier,3.556,5-Tier vs 5-Tier,-17.92,5-Tier vs 5-Tier
270,0.001,0.3,1.6,0.05,21.817827226058185,-40.2,2-Tier vs 2-Tier,44.7,Flat vs Flat,-3.69,Flat vs Flat
271,0.001,0.3,1.6,0.08,17.13032722605819,-33.887,3-Tier vs 3-Tier,26.92,Flat vs Flat,-8.92,Flat vs Flat
272,0.001,0.3,1.6,0.11,14.99964540787637,-28.701,3-Tier vs 3-Tier,18.192,3-Tier vs 3-Tier,-11.3,3-Tier vs 3-Tier
273,0.001,0.3,1.6,0.14,13.782112940343902,-27.177,Flat vs Flat,15.746,Flat vs Flat,-12.65,Flat vs Flat
274,0.001,0.3,1.6,0.17,12.994297814293482,-25.318,Flat vs Flat,11.97,Flat vs Flat,-13.529999999999998,Flat vs Flat
275,0.001,0.3,1.6,0.2,12.442827226058188,-24.059,Flat vs Flat,10.11,6-Tier vs 6-Tier,-14.15,6-Tier vs 6-Tier
276,0.001,0.3,1.6,0.23,12.035218530406016,-23.131,6-Tier vs 6-Tier,9.772,5-Tier vs 5-Tier,-14.6,5-Tier vs 5-Tier
277,0.001,0.3,1.6,0.26,11.721673379904342,-22.422,6-Tier vs 6-Tier,8.592,4-Tier vs 4-Tier,-14.95,4-Tier vs 4-Tier
278,0.001,0.3,1.6,0.29,11.472999639851292,-21.868,6-Tier vs 6-Tier,7.673999999999999,Flat vs Flat,-15.23,Flat vs Flat
279,0.001,0.3,1.6,0.32,11.270952226058188,-21.422,6-Tier vs 6-Tier,6.43,7-Tier vs 7-Tier,-15.460000000000004,7-Tier vs 7-Tier
280,0.001,0.3,1.6,0.35,11.103541511772477,-21.063,6-Tier vs 6-Tier,6.480000000000001,Flat vs Flat,-15.64,Flat vs Flat
281,0.001,0.3,1.6,0.38,10.962564068163452,-20.761,6-Tier vs 6-Tier,5.918,4-Tier vs 4-Tier,-15.8,4-Tier vs 4-Tier
282,0.001,0.3,1.6,0.41,10.842217469960628,-20.512,6-Tier vs 6-Tier,5.848,Flat vs Flat,-15.94,Flat vs Flat
283,0.001,0.3,1.6,0.44,10.738281771512732,-20.319,6-Tier vs 6-Tier,5.186,Flat vs Flat,-16.05,Flat vs Flat
284,0.001,0.3,1.6,0.47,10.647614460100742,-20.114,6-Tier vs 6-Tier,4.274,4-Tier vs 4-Tier,-16.15,4-Tier vs 4-Tier
285,0.001,0.3,1.6,0.5,10.567827226058188,-19.937,6-Tier vs 6-Tier,3.81,4-Tier vs 4-Tier,-16.24,4-Tier vs 4-Tier
286,0.001,0.3,1.6,0.53,10.497072509077055,-19.779,6-Tier vs 6-Tier,4.76,Flat vs Flat,-16.32,Flat vs Flat
287,0.001,0.3,1.6,0.56,10.433898654629616,-19.641,6-Tier vs 6-Tier,4.128,Flat vs Flat,-16.39,Flat vs Flat
288,0.001,0.3,1.6,0.59,10.377149259956491,-19.515,6-Tier vs 6-Tier,4.344,5-Tier vs 5-Tier,-16.45,5-Tier vs 5-Tier
289,0.001,0.3,1.6,0.62,10.32589174218722,-19.402,6-Tier vs 6-Tier,3.616,5-Tier vs 5-Tier,-16.51,5-Tier vs 5-Tier
290,0.001,0.3,1.6,0.65,10.27936568759665,-19.296,6-Tier vs 6-Tier,3.906,Flat vs Flat,-16.56,Flat vs Flat
291,0.001,0.3,1.6,0.68,10.236944873117013,-19.206,6-Tier vs 6-Tier,4.044,Flat vs Flat,-16.61,Flat vs Flat
292,0.001,0.3,1.6,0.71,10.198108916199034,-19.117,6-Tier vs 6-Tier,3.236,4-Tier vs 4-Tier,-16.65,4-Tier vs 4-Tier
293,0.001,0.3,1.6,0.74,10.162421820652783,-19.044,6-Tier vs 6-Tier,3.684,5-Tier vs 5-Tier,-16.69,5-Tier vs 5-Tier
294,0.001,0.3,1.6,0.77,10.1295155377465,-18.972,6-Tier vs 6-Tier,3.664,Flat vs Flat,-16.73,Flat vs Flat
295,0.001,0.3,1.6,0.8,10.099077226058188,-18.903,6-Tier vs 6-Tier,3.4880000000000004,5-Tier vs 5-Tier,-16.76,5-Tier vs 5-Tier
296,0.001,0.3,1.6,0.83,10.07083927425096,-18.84,6-Tier vs 6-Tier,2.244,4-Tier vs 4-Tier,-16.8,4-Tier vs 4-Tier
297,0.001,0.3,1.6,0.86,10.0445714121047,-18.785,6-Tier vs 6-Tier,2.3440000000000003,7-Tier vs 7-Tier,-16.83,7-Tier vs 7-Tier
298,0.001,0.3,1.6,0.89,10.020074417069424,-18.733,6-Tier vs 6-Tier,2.372,5-Tier vs 5-Tier,-16.85,5-Tier vs 5-Tier
299,0.001,0.3,1.6,1.0,9.942827226058188,-18.564,6-Tier vs 6-Tier,3.3600000000000003,Flat vs Flat,-16.94,Flat vs Flat
300,0.001,0.3,1.77,0.05,20.617262254306773,-35.17,2-Tier vs 2-Tier,40.36,Flat vs Flat,-3.0,Flat vs Flat
301,0.001,0.3,1.77,0.08,16.379974118713555,-30.378,3-Tier vs 3-Tier,23.506,3-Tier vs 3-Tier,-8.14,3-Tier vs 3-Tier
302,0.001,0.3,1.77,0.11,14.453934057080271,-25.844,3-Tier vs 3-Tier,17.86,Flat vs Flat,-10.48,Flat vs Flat
303,0.001,0.3,1.77,0.14,13.35333973614697,-24.72,Flat vs Flat,14.02,Flat vs Flat,-11.82,Flat vs Flat
304,0.001,0.3,1.77,0.17,12.641190469660714,-23.045,Flat vs Flat,11.094,Flat vs Flat,-12.68,Flat vs Flat
305,0.001,0.3,1.77,0.2,12.142685983120336,-21.891,Flat vs Flat,10.012,Flat vs Flat,-13.289999999999996,Flat vs Flat
306,0.001,0.3,1.77,0.23,11.774226145242665,-21.044000000000004,Flat vs Flat,8.04,4-Tier vs 4-Tier,-13.74,4-Tier vs 4-Tier
307,0.001,0.3,1.77,0.26,11.49079550072138,-20.411,Flat vs Flat,7.374,6-Tier vs 6-Tier,-14.080000000000002,6-Tier vs 6-Tier
308,0.001,0.3,1.77,0.29,11.266005679204495,-19.914,Flat vs Flat,6.4,Flat vs Flat,-14.35,Flat vs Flat
309,0.001,0.3,1.77,0.32,11.08336394922203,-19.516,Flat vs Flat,5.86,Flat vs Flat,-14.580000000000002,Flat vs Flat
310,0.001,0.3,1.77,0.35,10.932032230093702,-19.186,Flat vs Flat,5.26,4-Tier vs 4-Tier,-14.76,4-Tier vs 4-Tier
311,0.001,0.3,1.77,0.38,10.804594992933003,-18.922,Flat vs Flat,4.786,4-Tier vs 4-Tier,-14.91,4-Tier vs 4-Tier
312,0.001,0.3,1.77,0.41,10.695807107551918,-18.691,Flat vs Flat,4.582,5-Tier vs 5-Tier,-15.05,5-Tier vs 5-Tier
313,0.001,0.3,1.77,0.44,10.60185393381371,-18.534,Flat vs Flat,3.852,4-Tier vs 4-Tier,-15.16,4-Tier vs 4-Tier
314,0.001,0.3,1.77,0.47,10.519894782254848,-18.436,6-Tier vs 6-Tier,3.61,4-Tier vs 4-Tier,-15.26,4-Tier vs 4-Tier
315,0.001,0.3,1.77,0.5,10.447770728883048,-18.279,6-Tier vs 6-Tier,3.924,Flat vs Flat,-15.35,Flat vs Flat
316,0.001,0.3,1.77,0.53,10.383811662685414,-18.141,6-Tier vs 6-Tier,3.124,Flat vs Flat,-15.419999999999998,Flat vs Flat
317,0.001,0.3,1.77,0.56,10.326705353580383,-18.017,6-Tier vs 6-Tier,3.6,5-Tier vs 5-Tier,-15.49,5-Tier vs 5-Tier
318,0.001,0.3,1.77,0.59,10.275406465740271,-17.904999999999998,6-Tier vs 6-Tier,3.226,Flat vs Flat,-15.56,Flat vs Flat
319,0.001,0.3,1.77,0.62,10.229071986400816,-17.803,6-Tier vs 6-Tier,3.428,Flat vs Flat,-15.61,Flat vs Flat
320,0.001,0.3,1.77,0.65,10.187014535923463,-17.713,6-Tier vs 6-Tier,2.23,Flat vs Flat,-15.66,Flat vs Flat
321,0.001,0.3,1.77,0.68,10.14866803695882,-17.631,6-Tier vs 6-Tier,2.612,7-Tier vs 7-Tier,-15.710000000000004,7-Tier vs 7-Tier
322,0.001,0.3,1.77,0.71,10.113562087202457,-17.557,6-Tier vs 6-Tier,3.02,Flat vs Flat,-15.75,Flat vs Flat
323,0.001,0.3,1.77,0.74,10.081302565804714,-17.489,6-Tier vs 6-Tier,2.648,Flat vs Flat,-15.789999999999996,Flat vs Flat
324,0.001,0.3,1.77,0.77,10.051556773347055,-17.425,6-Tier vs 6-Tier,1.972,4-Tier vs 4-Tier,-15.830000000000002,4-Tier vs 4-Tier
325,0.001,0.3,1.77,0.8,10.024041915323725,-17.366,6-Tier vs 6-Tier,2.724,Flat vs Flat,-15.86,Flat vs Flat
326,0.001,0.3,1.77,0.83,9.998516083181595,-17.311,6-Tier vs 6-Tier,2.192,Flat vs Flat,-15.89,Flat vs Flat
327,0.001,0.3,1.77,0.86,9.974771123049386,-17.259999999999998,6-Tier vs 6-Tier,1.7060000000000002,5-Tier vs 5-Tier,-15.919999999999998,5-Tier vs 5-Tier
328,0.001,0.3,1.77,0.89,9.952626946746312,-17.213,6-Tier vs 6-Tier,2.348,5-Tier vs 5-Tier,-15.95,5-Tier vs 5-Tier
329,0.001,0.3,1.77,1.0,9.882798977470618,-17.154,8-Tier vs 8-Tier,2.166,Flat vs Flat,-16.03,Flat vs Flat
330,0.001,0.3,1.93,0.05,19.68052152657632,-31.239,2-Tier vs 2-Tier,28.79,2-Tier vs 2-Tier,-2.45,2-Tier vs 2-Tier
331,0.001,0.3,1.93,0.08,15.794511163882024,-27.607,3-Tier vs 3-Tier,20.106,3-Tier vs 3-Tier,-7.5,3-Tier vs 3-Tier
332,0.001,0.3,1.93,0.11,14.028142817202797,-24.881,Flat vs Flat,15.628,Flat vs Flat,-9.8,Flat vs Flat
333,0.001,0.3,1.93,0.14,13.018789476243237,-22.775,Flat vs Flat,12.704,6-Tier vs 6-Tier,-11.11,6-Tier vs 6-Tier
334,0.001,0.3,1.93,0.17,12.365678490916464,-21.286,Flat vs Flat,10.46,Flat vs Flat,-11.96,Flat vs Flat
335,0.001,0.3,1.93,0.2,11.908500801187722,-20.249,Flat vs Flat,8.026,Flat vs Flat,-12.55,Flat vs Flat
336,0.001,0.3,1.93,0.23,11.570586856605608,-19.478,Flat vs Flat,7.832000000000001,Flat vs Flat,-12.99,Flat vs Flat
337,0.001,0.3,1.93,0.26,11.310653053080909,-18.902,Flat vs Flat,6.459999999999999,Flat vs Flat,-13.330000000000002,Flat vs Flat
338,0.001,0.3,1.93,0.29,11.104498657182004,-18.444,Flat vs Flat,5.72,Flat vs Flat,-13.6,Flat vs Flat
339,0.001,0.3,1.93,0.32,10.936998210514147,-18.138,Flat vs Flat,5.561999999999999,Flat vs Flat,-13.81,Flat vs Flat
340,0.001,0.3,1.93,0.35,10.798212126132208,-17.939,6-Tier vs 6-Tier,4.876,6-Tier vs 6-Tier,-13.99,6-Tier vs 6-Tier
341,0.001,0.3,1.93,0.38,10.681339634021102,-17.681,6-Tier vs 6-Tier,4.029999999999999,4-Tier vs 4-Tier,-14.15,4-Tier vs 4-Tier
342,0.001,0.3,1.93,0.41,10.581570433438449,-17.544999999999998,6-Tier vs 6-Tier,4.42,Flat vs Flat,-14.279999999999998,Flat vs Flat
343,0.001,0.3,1.93,0.44,10.49540612384434,-17.351000000000003,6-Tier vs 6-Tier,3.932,Flat vs Flat,-14.39,Flat vs Flat
344,0.001,0.3,1.93,0.47,10.420241513347351,-17.187,6-Tier vs 6-Tier,3.74,Flat vs Flat,-14.49,Flat vs Flat
345,0.001,0.3,1.93,0.5,10.354096656110002,-17.038999999999998,6-Tier vs 6-Tier,2.8600000000000003,5-Tier vs 5-Tier,-14.57,5-Tier vs 5-Tier
346,0.001,0.3,1.93,0.53,10.29543989591839,-16.913,6-Tier vs 6-Tier,3.438,4-Tier vs 4-Tier,-14.65,4-Tier vs 4-Tier
347,0.001,0.3,1.93,0.56,10.243067788604453,-16.799,6-Tier vs 6-Tier,2.74,4-Tier vs 4-Tier,-14.720000000000002,4-Tier vs 4-Tier
348,0.001,0.3,1.93,0.59,10.196021658305488,-16.697,6-Tier vs 6-Tier,2.608,4-Tier vs 4-Tier,-14.779999999999998,4-Tier vs 4-Tier
349,0.001,0.3,1.93,0.62,10.15352837932578,-16.603,6-Tier vs 6-Tier,2.648,Flat vs Flat,-14.830000000000002,Flat vs Flat
350,0.001,0.3,1.93,0.65,10.114957556867276,-16.519,6-Tier vs 6-Tier,2.65,7-Tier vs 7-Tier,-14.88,7-Tier vs 7-Tier
351,0.001,0.3,1.93,0.68,10.079790042272757,-16.438,6-Tier vs 6-Tier,1.858,5-Tier vs 5-Tier,-14.93,5-Tier vs 5-Tier
352,0.001,0.3,1.93,0.71,10.047594430320029,-16.369,6-Tier vs 6-Tier,1.714,4-Tier vs 4-Tier,-14.970000000000002,4-Tier vs 4-Tier
353,0.001,0.3,1.93,0.74,10.018009273390495,-16.306,6-Tier vs 6-Tier,1.666,4-Tier vs 4-Tier,-15.01,4-Tier vs 4-Tier
354,0.001,0.3,1.93,0.77,9.99072945336456,-16.246000000000002,6-Tier vs 6-Tier,2.37,Flat vs Flat,-15.039999999999996,Flat vs Flat
355,0.001,0.3,1.93,0.8,9.965495619840572,-16.194,6-Tier vs 6-Tier,1.574,Flat vs Flat,-15.080000000000002,Flat vs Flat
356,0.001,0.3,1.93,0.83,9.942085918860483,-16.14,6-Tier vs 6-Tier,1.254,Flat vs Flat,-15.11,Flat vs Flat
357,0.001,0.3,1.93,0.86,9.920309452832498,-16.092000000000002,6-Tier vs 6-Tier,2.216,Flat vs Flat,-15.14,Flat vs Flat
358,0.001,0.3,1.93,0.89,9.900001063165949,-16.053,6-Tier vs 6-Tier,1.064,6-Tier vs 6-Tier,-15.16,6-Tier vs 6-Tier
359,0.001,0.3,1.93,1.0,9.835961941084095,-16.016,8-Tier vs 8-Tier,1.584,Flat vs Flat,-15.25,Flat vs Flat
360,0.001,0.3,2.1,0.05,18.84163674986771,-27.708,2-Tier vs 2-Tier,31.956,3-Tier vs 3-Tier,-1.94,3-Tier vs 3-Tier
